symbol|open|high|low|preClose|close|activeLevel|change|changeRatio|openIntChange|openInterest|latestPriceVol|volume|delta|gamma|rho|theta|vega|tradeStamptradeTime|ask|avol|bid|bvol
GME210604C00010000||||239.30|239.30|50|0.00|0.0000|-1|2|0|0|1.0000|0.0000|0.0005|0.0000|0.0000||251.40|10|246.55|1
GME210604P00010000|0.01|0.01|0.01|0.01|0.01|50|0.00|0.0000|8|190|1|5|0.0000|0.0000|0.0000|-0.0001|0.0000||0.01|60|0.00|0
GME210604C00020000|236.55|236.55|236.55|209.55|236.55|50|27.00|0.1288|0|1|1|1|1.0000|0.0000|0.0011|0.0000|0.0000||241.40|10|236.55|1
GME210604P00020000|0.01|0.01|0.01|0.01|0.01|50|0.00|0.0000|45|447|8|8|0.0000|0.0000|0.0000|-0.0031|0.0000||0.01|453|0.00|0
GME210604C00030000||||218.55|218.55|75|0.00|0.0000|0|1|0|0|1.0000|0.0000|0.0016|-0.0001|0.0000||231.40|10|226.55|1
GME210604P00030000||||0.01|0.01|75||0.0000|0|1075|0|0|-0.0003|0.0000|0.0000|-0.0578|0.0002||0.01|210|0.00|0
GME210604C00040000||||229.50|229.50|74|0.00|0.0000|2|2|0|0|1.0000|0.0000|0.0022|-0.0001|0.0000||221.40|10|216.55|1
GME210604P00040000|0.01|0.01|0.01|0.01|0.01|74|0.00|0.0000|0|1134|25|28|-0.0004|0.0000|0.0000|-0.0615|0.0003||0.01|67|0.00|0
GME210604C00050000||||185.81|185.81|73||0.0000|-1|0|0|0|0.9962|0.0001|0.0027|-0.5272|0.0022||211.40|10|206.55|1
GME210604P00050000|0.01|0.01|0.01|0.01|0.01|73|0.00|0.0000|57|985|2|130|-0.0006|0.0000|0.0000|-0.0681|0.0004||0.01|26|0.00|0
GME210604C00060000||||179.30|179.30|72||0.0000|0|1|0|0|0.9955|0.0001|0.0032|-0.5438|0.0025||201.40|10|196.55|1
GME210604P00060000|0.01|0.01|0.01|0.02|0.01|72|-0.01|-0.5000|347|603|8|30|-0.0008|0.0000|0.0000|-0.0936|0.0005||0.01|396|0.00|0
GME210604C00070000||||174.51|174.51|71|0.00|0.0000|0|0|0|0|0.9948|0.0001|0.0037|-0.5594|0.0029||191.40|10|186.55|1
GME210604P00070000|0.02|0.03|0.01|0.03|0.01|71|-0.02|-0.6667|26|631|1|161|-0.0013|0.0000|0.0000|-0.1317|0.0008||0.01|23|0.00|0
GME210604C00080000|169.60|186.76|169.60|198.70|186.75|70|-11.95|-0.0601|-2|0|1|17|0.9940|0.0001|0.0043|-0.5749|0.0033||181.40|10|178.00|20
GME210604P00080000|0.02|0.02|0.01|0.02|0.02|70|0.00|0.0000|5|225|1|59|-0.0013|0.0000|0.0000|-0.1107|0.0008||0.02|1|0.00|0
GME210604C00090000|159.60|171.70|159.60|152.15|169.65|69|17.50|0.1150|0|1|1|4|0.9931|0.0002|0.0048|-0.5909|0.0037||171.40|10|166.75|5
GME210604P00090000|0.02|0.06|0.01|0.01|0.01|69|0.00|0.0000|27|404|1|149|-0.0018|0.0001|0.0000|-0.1481|0.0011||0.03|12|0.01|30
GME210604C00100000||||144.25|144.25|68||0.0000|-17|7|0|0|0.9921|0.0002|0.0053|-0.6077|0.0042||161.40|10|156.55|1
