DT|TM|REBATE|FEE|AVAIL
2021.03.16|12:45:02|-2.9228|2.9928|1000
2021.03.16|13:45:03|-2.9228|2.9928|1000
2021.03.16|14:00:03|-2.9228|2.9928|1000
2021.03.16|14:15:03|-2.9228|2.9928|1000
2021.03.16|14:30:03|-2.9228|2.9928|1000
2021.03.16|14:45:03|-2.9228|2.9928|1000
2021.03.16|15:00:03|-2.9228|2.9928|1000
2021.03.16|15:15:03|-2.9228|2.9928|1000
2021.03.16|15:30:03|-2.9228|2.9928|1000
2021.03.16|15:45:03|-2.9228|2.9928|1000
2021.03.16|16:00:02|-2.9228|2.9928|1000
2021.03.16|16:15:03|-2.9228|2.9928|600
2021.03.16|16:30:03|-2.9228|2.9928|600
2021.03.16|16:45:02|-2.9228|2.9928|600
2021.03.16|17:00:03|-2.9228|2.9928|600
2021.03.16|17:15:03|-2.9228|2.9928|600
2021.03.16|17:30:03|-2.9228|2.9928|600
2021.03.16|17:45:03|-2.9228|2.9928|600
2021.03.16|18:00:04|-2.9228|2.9928|600
2021.03.16|18:15:03|-2.9228|2.9928|600
2021.03.16|18:30:03|-2.9228|2.9928|600
2021.03.16|18:45:04|-2.9228|2.9928|600
2021.03.16|19:00:03|-2.9228|2.9928|600
2021.03.16|19:15:03|-2.9228|2.9928|600
2021.03.16|19:30:02|-2.9228|2.9928|600
2021.03.16|19:45:02|-2.9228|2.9928|600
2021.03.16|20:00:03|-2.9228|2.9928|600
2021.03.16|20:15:03|-2.9228|2.9928|1000
2021.03.16|20:30:04|-2.9228|2.9928|1000
2021.03.16|20:45:03|-2.9228|2.9928|1000
2021.03.16|21:00:03|-2.9228|2.9928|1000
2021.03.16|21:15:03|-2.9228|2.9928|1000
2021.03.16|21:30:03|-2.9228|2.9928|1000
2021.03.16|21:45:03|-2.9228|2.9928|1000
2021.03.16|22:00:03|-2.9228|2.9928|1000
2021.03.16|22:15:03|-2.9228|2.9928|1000
2021.03.16|22:30:03|-2.9228|2.9928|1000
2021.03.16|22:45:03|-2.9228|2.9928|1000
2021.03.16|23:00:04|-2.9228|2.9928|1000
2021.03.16|23:15:03|-2.9228|2.9928|1000
2021.03.16|23:30:03|-2.9228|2.9928|1000
2021.03.16|23:45:03|-2.9228|2.9928|1000
2021.03.17|00:00:02|-2.9228|2.9928|1000
2021.03.17|00:15:03|-2.9228|2.9928|1000
2021.03.17|00:30:03|-2.9228|2.9928|1000
2021.03.17|09:45:03|-2.9228|2.9928|1000
2021.03.17|10:00:03|-2.9228|2.9928|1000
