DT|TM|REBATE|FEE|AVAIL
2021.03.16|12:45:02|-3.8254|3.8954|600
2021.03.16|13:45:03|-3.8254|3.8954|600
2021.03.16|14:00:03|-3.8254|3.8954|600
2021.03.16|14:15:03|-3.8254|3.8954|600
2021.03.16|14:30:03|-3.8254|3.8954|600
2021.03.16|14:45:03|-3.8254|3.8954|600
2021.03.16|15:00:03|-3.8254|3.8954|300
2021.03.16|15:15:03|-3.8254|3.8954|300
2021.03.16|15:30:03|-3.8254|3.8954|300
2021.03.16|15:45:03|-3.8254|3.8954|300
2021.03.16|16:00:02|-3.8254|3.8954|400
2021.03.16|16:15:03|-3.8254|3.8954|400
2021.03.16|16:30:03|-3.8254|3.8954|400
2021.03.16|16:45:02|-3.8254|3.8954|400
2021.03.16|17:00:03|-3.8254|3.8954|400
2021.03.16|17:15:03|-3.8254|3.8954|400
2021.03.16|17:30:03|-3.8254|3.8954|400
2021.03.16|17:45:03|-3.8254|3.8954|400
2021.03.16|18:00:04|-3.8254|3.8954|400
2021.03.16|18:15:03|-3.8254|3.8954|400
2021.03.16|18:30:03|-3.8254|3.8954|400
2021.03.16|18:45:04|-3.8254|3.8954|400
2021.03.16|19:00:03|-3.8254|3.8954|400
2021.03.16|19:15:03|-3.8254|3.8954|400
2021.03.16|19:30:02|-3.8254|3.8954|400
2021.03.16|19:45:02|-3.8254|3.8954|400
2021.03.16|20:00:03|-3.8254|3.8954|400
2021.03.16|20:15:03|-3.8254|3.8954|400
2021.03.16|20:30:04|-3.8254|3.8954|400
2021.03.16|20:45:03|-3.8254|3.8954|400
2021.03.16|21:00:03|-3.8254|3.8954|400
2021.03.16|21:15:03|-3.8254|3.8954|400
2021.03.16|21:30:03|-3.8254|3.8954|400
2021.03.16|21:45:03|-3.8254|3.8954|400
2021.03.16|22:00:03|-3.8254|3.8954|400
2021.03.16|22:15:03|-3.8254|3.8954|400
2021.03.16|22:30:03|-3.8254|3.8954|400
2021.03.16|22:45:03|-3.8254|3.8954|400
2021.03.16|23:00:04|-3.8254|3.8954|400
2021.03.16|23:15:03|-3.8254|3.8954|400
2021.03.16|23:30:03|-3.8254|3.8954|400
2021.03.16|23:45:03|-3.8254|3.8954|400
2021.03.17|00:00:02|-3.8254|3.8954|400
2021.03.19|13:30:03|-7.0444|7.1144|8000
2021.03.22|10:15:03|-3.3582|3.4282|100
2021.03.22|10:30:03|-3.3582|3.4282|100
2021.03.22|10:45:04|-3.3582|3.4282|100
2021.03.22|11:00:02|-3.3582|3.4282|100
2021.03.22|11:15:03|-3.3582|3.4282|100
2021.03.22|11:30:03|-3.3582|3.4282|100
2021.03.22|11:45:04|-3.3582|3.4282|100
2021.03.22|12:00:03|-3.3582|3.4282|100
2021.03.22|12:15:03|-7.0444|7.1144|100
2021.03.22|12:30:03|-7.0444|7.1144|100
2021.03.22|12:45:03|-7.0444|7.1144|100
2021.03.22|13:00:03|-7.0444|7.1144|100
2021.03.22|13:15:02|-7.0444|7.1144|100
2021.03.22|13:30:03|-7.0444|7.1144|100
2021.03.22|13:45:03|-7.0444|7.1144|100
2021.03.22|14:00:02|-7.0444|7.1144|100
2021.03.22|14:15:03|-7.0444|7.1144|100
2021.03.22|14:30:02|-7.0444|7.1144|100
2021.03.22|14:45:03|-7.0444|7.1144|100
2021.03.22|15:00:03|-7.0444|7.1144|100
2021.03.22|15:15:05|-7.0444|7.1144|100
2021.03.22|15:30:03|-7.0444|7.1144|100
2021.03.22|15:45:03|-7.0444|7.1144|100
2021.03.22|16:00:04|-7.0444|7.1144|100
2021.03.22|16:15:02|-7.0444|7.1144|100
2021.03.22|16:30:05|-7.0444|7.1144|100
2021.03.22|16:45:03|-7.0444|7.1144|100
2021.03.22|17:00:03|-7.0444|7.1144|100
2021.03.22|17:15:03|-7.3996|7.4696|100
2021.03.22|17:30:03|-7.3996|7.4696|100
2021.03.22|17:45:03|-7.3996|7.4696|100
2021.03.22|18:00:03|-7.3996|7.4696|100
2021.03.22|18:15:03|-7.3996|7.4696|100
2021.03.22|18:30:03|-7.3996|7.4696|100
2021.03.22|18:45:03|-7.3996|7.4696|100
2021.03.22|19:00:04|-7.3996|7.4696|100
2021.03.22|19:15:03|-7.3996|7.4696|100
2021.03.22|19:30:03|-7.3996|7.4696|100
2021.03.22|19:45:02|-7.3996|7.4696|100
2021.03.22|20:00:03|-7.3996|7.4696|100
2021.03.22|20:15:03|-7.3996|7.4696|100
2021.03.22|20:30:03|-7.3996|7.4696|100
2021.03.22|20:45:03|-7.3996|7.4696|100
2021.03.22|21:00:03|-7.3996|7.4696|100
2021.03.22|21:15:03|-7.3996|7.4696|100
2021.03.22|21:30:02|-7.3996|7.4696|100
2021.03.22|21:45:03|-7.3996|7.4696|100
2021.03.22|22:00:03|-7.3996|7.4696|100
2021.03.22|22:15:03|-7.3996|7.4696|100
2021.03.22|22:30:03|-7.3996|7.4696|100
2021.03.22|22:45:03|-7.3996|7.4696|100
2021.03.22|23:00:03|-7.3996|7.4696|100
2021.03.22|23:15:03|-7.3996|7.4696|100
2021.03.22|23:30:03|-7.3996|7.4696|100
2021.03.22|23:45:03|-7.3996|7.4696|100
2021.03.23|00:00:02|-7.3996|7.4696|100
2021.03.23|00:15:03|-7.3996|7.4696|100
2021.03.23|00:30:03|-7.3996|7.4696|100
2021.03.23|01:30:05|-7.3996|7.4696|400
2021.03.23|01:45:02|-7.3996|7.4696|400
2021.03.23|02:00:03|-7.3996|7.4696|400
2021.03.23|02:15:03|-7.3996|7.4696|400
2021.03.23|02:30:02|-7.3996|7.4696|400
2021.03.23|02:45:02|-7.3996|7.4696|400
2021.03.23|03:00:03|-7.3996|7.4696|400
2021.03.23|03:15:03|-7.3996|7.4696|400
2021.03.23|03:30:03|-7.3996|7.4696|400
2021.03.23|03:45:03|-7.3996|7.4696|400
2021.03.23|04:00:03|-7.3996|7.4696|400
2021.03.23|04:15:03|-7.3996|7.4696|400
2021.03.23|04:30:03|-7.3996|7.4696|400
2021.03.23|04:45:03|-7.3996|7.4696|400
2021.03.23|05:00:03|-7.3996|7.4696|400
2021.03.23|05:15:03|-7.3996|7.4696|400
2021.03.23|05:30:03|-7.3996|7.4696|400
2021.03.23|05:45:03|-7.3996|7.4696|400
2021.03.23|06:00:04|-7.3996|7.4696|400
2021.03.23|06:15:02|-7.3996|7.4696|400
2021.03.23|06:30:03|-7.3996|7.4696|400
2021.03.23|06:45:04|-7.3996|7.4696|400
2021.03.23|07:00:03|-7.3996|7.4696|400
2021.03.23|07:15:03|-7.3996|7.4696|300
2021.03.23|07:30:03|-7.3996|7.4696|300
2021.03.23|07:45:03|-7.3996|7.4696|300
2021.03.23|08:00:04|-7.3996|7.4696|300
2021.03.23|08:15:02|-7.3996|7.4696|300
2021.03.23|08:30:03|-7.3996|7.4696|300
2021.03.23|08:45:03|-7.3996|7.4696|300
2021.03.23|09:00:04|-7.3996|7.4696|300
2021.03.23|09:15:03|-7.3996|7.4696|300
2021.03.23|09:30:02|-7.3996|7.4696|300
2021.03.23|09:45:03|-7.3996|7.4696|800
2021.03.23|10:00:03|-7.3996|7.4696|800
2021.03.23|10:15:03|-7.0444|7.1144|800
2021.03.23|10:30:03|-7.0444|7.1144|500
2021.03.23|10:45:03|-7.0444|7.1144|500
2021.03.23|11:00:03|-7.0444|7.1144|400
2021.03.23|11:15:03|-7.0444|7.1144|400
2021.03.23|11:30:04|-7.0444|7.1144|400
2021.03.23|11:45:03|-7.0444|7.1144|400
2021.03.23|12:00:02|-7.0444|7.1144|400
2021.03.23|12:15:02|-4.3665|4.4365|400
2021.03.23|12:30:03|-4.3665|4.4365|400
2021.03.23|12:45:03|-4.3665|4.4365|400
2021.03.23|13:00:03|-4.3665|4.4365|400
2021.03.23|13:15:03|-4.3665|4.4365|400
2021.03.23|13:30:03|-4.3665|4.4365|400
2021.03.23|13:45:02|-4.3665|4.4365|400
2021.03.23|14:00:04|-4.3665|4.4365|400
2021.03.23|14:15:03|-4.3665|4.4365|400
2021.03.23|14:30:04|-4.3665|4.4365|400
2021.03.23|14:45:03|-4.3665|4.4365|400
2021.03.23|15:00:02|-4.3665|4.4365|400
2021.03.23|15:15:03|-4.3665|4.4365|400
2021.03.23|15:30:02|-4.3665|4.4365|400
2021.03.23|15:45:03|-4.3665|4.4365|400
2021.03.23|16:00:03|-4.3665|4.4365|700
2021.03.23|16:15:02|-4.3665|4.4365|700
2021.03.23|16:30:04|-4.3665|4.4365|700
2021.03.23|16:45:02|-4.3665|4.4365|700
2021.03.23|17:00:02|-4.3665|4.4365|700
2021.03.23|17:15:02|-4.3665|4.4365|700
2021.03.23|17:30:03|-4.3665|4.4365|700
2021.03.23|17:45:02|-4.3665|4.4365|700
2021.03.23|18:00:02|-4.3665|4.4365|700
2021.03.23|18:15:03|-4.3665|4.4365|700
2021.03.23|18:30:02|-4.3665|4.4365|700
2021.03.23|18:45:03|-4.3665|4.4365|700
2021.03.23|19:00:04|-4.3665|4.4365|700
2021.03.23|19:15:04|-4.3665|4.4365|700
2021.03.23|19:30:03|-4.3665|4.4365|700
2021.03.23|19:45:03|-4.3665|4.4365|700
2021.03.23|20:00:03|-4.3665|4.4365|700
2021.03.23|20:15:03|-4.3665|4.4365|700
2021.03.23|20:30:02|-4.3665|4.4365|700
2021.03.23|20:45:04|-4.3665|4.4365|700
2021.03.23|21:00:03|-4.3665|4.4365|700
2021.03.23|21:15:03|-4.3665|4.4365|700
2021.03.23|21:30:03|-4.3665|4.4365|700
2021.03.23|21:45:17|-4.3665|4.4365|700
2021.03.23|22:00:03|-4.3665|4.4365|700
2021.03.23|22:15:02|-4.3665|4.4365|700
2021.03.23|22:30:02|-4.3665|4.4365|700
2021.03.23|22:45:03|-4.3665|4.4365|700
2021.03.23|23:00:03|-4.3665|4.4365|700
2021.03.23|23:15:03|-4.3665|4.4365|700
2021.03.23|23:30:03|-4.3665|4.4365|700
2021.03.23|23:45:03|-4.3665|4.4365|700
2021.03.24|00:00:03|-4.3665|4.4365|700
2021.03.24|01:45:03|-4.3665|4.4365|10000
2021.03.24|02:00:03|-4.3665|4.4365|10000
2021.03.24|02:15:02|-4.3665|4.4365|10000
2021.03.24|02:30:03|-4.3665|4.4365|10000
2021.03.24|02:45:03|-4.3665|4.4365|10000
2021.03.24|03:00:03|-4.3665|4.4365|10000
2021.03.24|03:15:02|-4.3665|4.4365|10000
2021.03.24|03:30:03|-4.3665|4.4365|10000
2021.03.24|03:45:03|-4.3665|4.4365|10000
2021.03.24|04:00:04|-4.3665|4.4365|10000
2021.03.24|04:15:03|-4.3665|4.4365|10000
2021.03.24|04:30:03|-4.3665|4.4365|10000
2021.03.24|04:45:03|-4.3665|4.4365|10000
2021.03.24|05:00:03|-4.3665|4.4365|10000
2021.03.24|05:15:03|-4.3665|4.4365|10000
2021.03.24|05:30:03|-4.3665|4.4365|20000
2021.03.24|05:45:02|-4.3665|4.4365|20000
2021.03.24|06:00:03|-4.3665|4.4365|20000
2021.03.24|06:15:04|-4.3665|4.4365|20000
2021.03.24|06:30:03|-4.3665|4.4365|20000
2021.03.24|06:45:02|-4.3665|4.4365|20000
2021.03.24|07:00:02|-4.3665|4.4365|20000
2021.03.24|07:15:03|-4.3665|4.4365|20000
2021.03.24|07:30:02|-4.3665|4.4365|20000
2021.03.24|07:45:03|-4.3665|4.4365|20000
2021.03.24|08:00:03|-4.3665|4.4365|20000
2021.03.24|08:15:03|-4.3665|4.4365|20000
2021.03.24|08:30:03|-4.3665|4.4365|20000
2021.03.24|08:45:03|-4.3665|4.4365|20000
2021.03.24|09:00:03|-4.3665|4.4365|20000
2021.03.24|09:15:03|-4.3665|4.4365|20000
2021.03.24|09:30:03|-4.3665|4.4365|20000
2021.03.24|09:45:03|-4.3665|4.4365|35000
2021.03.24|10:00:03|-4.3665|4.4365|35000
2021.03.24|10:15:02|-4.3665|4.4365|35000
